BNC;HH9;FICTION;1963;;Tortoise by candlelight. Sample containing about 40763 words from a book (domain: imaginative)
BNC;HHX;OTHERPUB;1992;;[Hansard extracts 1991-1992]. Sample containing about 405609 words of miscellanea (domain: world affairs)
BNC;HHS;OTHERPUB;1990;;Bishop's Castle Railway Society Journal. Sample containing about 6775 words of miscellanea (domain: commerce)
BNC;H45;OTHERPUB;1991;;Nonesuch. Sample containing about 24920 words from a periodical (domain: leisure)
BNC;H4B;OTHERSP;1980;;Nottinghamshire Oral History Project: interview. Sample containing about 12641 words speech recorded in leisure context
BNC;H47;OTHERSP;1993;;British Rail quality assurance seminar. Sample containing about 11533 words speech recorded in business context
BNC;H4W;OTHERSP;1993;;Medical consultations. Sample containing about 1066 words speech recorded in public context
BNC;H4R;OTHERSP;1993;;Medical consultations. Sample containing about 205 words speech recorded in public context
BNC;H4X;OTHERSP;1993;;Medical consultations. Sample containing about 464 words speech recorded in public context
BNC;H4S;OTHERSP;1993;;Medical consultations. Sample containing about 445 words speech recorded in public context
BNC;H4K;OTHERSP;1993;;Medical consultations. Sample containing about 459 words speech recorded in public context
BNC;H4T;OTHERSP;1993;;Medical consultations. Sample containing about 418 words speech recorded in public context
BNC;H4N;OTHERSP;1993;;Medical consultations. Sample containing about 273 words speech recorded in public context
BNC;H4C;OTHERSP;1980;;Nottinghamshire Oral History Project: interview. Sample containing about 16537 words speech recorded in leisure context
BNC;H48;OTHERSP;1993;;British Rail quality assurance seminar. Sample containing about 11283 words speech recorded in business context
BNC;H4V;OTHERSP;1993;;Medical consultations. Sample containing about 529 words speech recorded in public context
BNC;H4J;OTHERSP;1993;;Medical consultations. Sample containing about 474 words speech recorded in public context
BNC;H4L;OTHERSP;1993;;Medical consultations. Sample containing about 25 words speech recorded in public context
BNC;H49;OTHERSP;1993;;Parish Council meeting. Sample containing about 15815 words speech recorded in public context
BNC;H4G;OTHERSP;1993;;Medical consultations. Sample containing about 192 words speech recorded in public context
BNC;H4A;OTHERSP;1993;;Labour Club public meeting. Sample containing about 9844 words speech recorded in public context
BNC;H4P;OTHERSP;1993;;Medical consultations. Sample containing about 507 words speech recorded in public context
BNC;H4H;OTHERSP;1993;;Medical consultations. Sample containing about 1142 words speech recorded in public context
BNC;H46;OTHERPUB;1993;;Bookseller. Sample containing about 25461 words from a periodical (domain: arts)
BNC;H4M;OTHERSP;1993;;Medical consultations. Sample containing about 518 words speech recorded in public context
BNC;H4E;OTHERSP;1993;;Medical consultations. Sample containing about 897 words speech recorded in public context
BNC;H4D;OTHERSP;1993;;Medical consultations. Sample containing about 710 words speech recorded in public context
BNC;H4F;OTHERSP;1993;;Medical consultations. Sample containing about 942 words speech recorded in public context
BNC;H4Y;OTHERSP;1993;;Medical consultations. Sample containing about 967 words speech recorded in public context
BNC;H4U;OTHERSP;1993;;Medical consultations. Sample containing about 421 words speech recorded in public context
BNC;HMM;OTHERSP;1986;;Gwynedd County Council tape 19: interview for oral history project. Sample containing about 7138 words speech recorded in leisure context
BNC;HM7;OTHERSP;1991;;Pearson interim results: meeting. Sample containing about 3750 words speech recorded in business context
BNC;HMD;OTHERSP;1993;;BBC Radio Nottingham: radio broadcast. Sample containing about 12637 words speech recorded in leisure context
BNC;HMP;OTHERSP;1993;;Jonathan Cowap Morning Show: radio broadcast. Sample containing about 9039 words speech recorded in leisure context
BNC;HMK;OTHERSP;1993;;The Money Programme - part 3: documentary. Sample containing about 556 words speech recorded in leisure context
BNC;HMJ;OTHERSP;1993;;The Money Programme - part 2: documentary. Sample containing about 1876 words speech recorded in leisure context
BNC;HM5;OTHERSP;1993;;London Talkback Radio: radio broadcast. Sample containing about 6892 words speech recorded in leisure context
BNC;HMN;OTHERSP;1993;;The Central Match - Live: television sports broadcast. Sample containing about 18641 words speech recorded in leisure context
BNC;HML;OTHERSP;1987;;Gwynedd County Council tape 16: interview for oral history project. Sample containing about 8912 words speech recorded in leisure context
BNC;HM6;OTHERSP;1990;;Pearson: annual general meeting and extraordinary general meeting. Sample containing about 6326 words speech recorded in business context
BNC;HM2;OTHERSP;1993;;Camera club meeting. Sample containing about 13541 words speech recorded in leisure context
BNC;HMA;OTHERSP;1993;;BBC Radio Nottingham: radio broadcast. Sample containing about 15752 words speech recorded in leisure context
BNC;HMH;OTHERSP;1993;;The Money Programme - part 1: documentary. Sample containing about 3610 words speech recorded in leisure context
BNC;HM4;OTHERSP;1993;;London Talkback Radio: radio broadcast. Sample containing about 12145 words speech recorded in leisure context
BNC;HMG;OTHERSP;1993;;Public Eye: documentary. Sample containing about 4349 words speech recorded in leisure context
BNC;HJM;OTHERPUB;0000;;WWF News. Sample containing about 16634 words of miscellanea (domain: world affairs)
BNC;HJA;UNPUB;1985;;[Royal Botanic Garden Edinburgh: miscellaneous documents]. Sample containing about 49697 words of unpublished miscellanea (domain: social science)
BNC;HJB;OTHERPUB;0000;;[Edinburgh District Council: assorted press releases]. Sample containing about 6192 words of miscellanea (domain: social science)
BNC;HJW;OTHERPUB;0000;;Learn the language in the country. Sample containing about 3723 words of miscellanea (domain: social science)
BNC;HJ7;ACPROSE;1975;;Journal of the Law Society of Scotland. Sample containing about 32028 words from a periodical (domain: social science)
BNC;HJN;OTHERPUB;1993;;[Publisher's advertising brochure]. Sample containing about 1010 words of miscellanea (domain: applied science)
BNC;HJY;OTHERPUB;0000;;It's something you've always wanted to do…. Sample containing about 462 words of miscellanea (domain: social science)
BNC;HJ8;OTHERPUB;1987;;[Collected letters of the Scottish Sports Council]. Sample containing about 12480 words of unpublished miscellanea (domain: leisure)
BNC;HJ3;NEWS;1993;;The Belfast Telegraph. Sample containing about 158918 words from a periodical (domain: world affairs)
BNC;HJT;OTHERPUB;0000;;Research Defence Society. Sample containing about 756 words of miscellanea (domain: applied science)
BNC;HJ6;UNPUB;0000;;The red triangle [Alumni Newsletter, Napier University]. Sample containing about 4987 words from a periodical (domain: world affairs)
BNC;HJS;OTHERPUB;0000;;[Advertising leaflet for Nycomed]. Splendid isolation. Sample containing about 145 words of miscellanea (domain: applied science)
BNC;HJV;UNPUB;0000;;Executive courses in business English. Sample containing about 1381 words of miscellanea (domain: social science)
BNC;HJL;UNPUB;0000;;[People's Trust for Endangered Species]. Sample containing about 544 words of miscellanea (domain: imaginative)
BNC;HJJ;OTHERPUB;0000;;Looking for an outdoor activity?. Sample containing about 339 words of miscellanea (domain: leisure)
BNC;HJP;OTHERPUB;1993;;[Publisher's advertising brochure]. Sample containing about 843 words of miscellanea (domain: applied science)
BNC;HJE;OTHERPUB;1989;;Coarse Fisherman. Sample containing about 24193 words from a periodical (domain: leisure)
BNC;HJ1;ACPROSE;0000;;Rapid -- ESRC grant abstracts. Sample containing about 186715 words of miscellanea (domain: social science)
BNC;HJR;OTHERPUB;0000;;[Publisher's advertising brochure]. A colour atlas of infectious diseases. Sample containing about 347 words of miscellanea (domain: applied science)
BNC;HJ0;ACPROSE;0000;;Rapid -- ESRC grant abstracts. Sample containing about 192552 words of miscellanea (domain: social science)
BNC;HJ9;UNPUB;0000;;[Royal Botanic Garden Edinburgh: miscellaneous documents]. Sample containing about 30876 words of unpublished miscellanea (domain: social science)
BNC;HJH;FICTION;1984;;Her living image. Sample containing about 44001 words from a book (domain: imaginative)
BNC;HJ2;ACPROSE;0000;;Rapid -- ESRC grant abstracts. Sample containing about 42027 words of miscellanea (domain: social science)
BNC;HJC;UNPUB;0000;;[Unpublished creative writing : prose]. Sample containing about 27488 words of unpublished miscellanea (domain: imaginative)
BNC;HJD;UNPUB;1988;;[Unpublished creative writing]. Sample containing about 43560 words of unpublished miscellanea (domain: imaginative)
BNC;HJK;OTHERPUB;0000;;Pampers and the environment (letter). Sample containing about 257 words of miscellanea (domain: applied science)
BNC;HJ4;NEWS;1993;;The Belfast Telegraph. Sample containing about 193302 words from a periodical (domain: world affairs)
BNC;HJU;OTHERPUB;0000;;RDS: Medical progress for man and animals. Sample containing about 282 words of miscellanea (domain: applied science)
BNC;HJ5;UNPUB;1993;;KPMG MAS engagement manual. Sample containing about 117152 words of unpublished miscellanea (domain: commerce)
BNC;HJG;OTHERPUB;1989;;Golf Monthly. Sample containing about 35009 words from a periodical (domain: leisure)
BNC;HLN;NONAC;1992;;Keesings Contemporary Archives. Sample containing about 51066 words from a periodical (domain: world affairs)
BNC;HLW;OTHERSP;1993;;Trade Union Annual Congress. Sample containing about 11700 words speech recorded in business context
BNC;HL1;NONAC;1990;;Keesings Contemporary Archives. Sample containing about 75631 words from a periodical (domain: world affairs)
BNC;HLJ;NONAC;1992;;Keesings Contemporary Archives. Sample containing about 58593 words from a periodical (domain: world affairs)
BNC;HL4;NONAC;1991;;Keesings Contemporary Archives. Sample containing about 111190 words from a periodical (domain: world affairs)
BNC;HL9;NONAC;1991;;Keesings Contemporary Archives. Sample containing about 62976 words from a periodical (domain: world affairs)
BNC;HLS;NONAC;1992;;Keesings Contemporary Archives. Sample containing about 51574 words from a periodical (domain: world affairs)
BNC;HLY;OTHERSP;1993;;Trade Union Annual Congress. Sample containing about 13908 words speech recorded in business context
BNC;HLK;NONAC;1992;;Keesings Contemporary Archives. Sample containing about 58036 words from a periodical (domain: world affairs)
BNC;HLE;NONAC;1991;;Keesings Contemporary Archives. Sample containing about 58494 words from a periodical (domain: world affairs)
BNC;HL5;NONAC;1991;;Keesings Contemporary Archives. Sample containing about 56096 words from a periodical (domain: world affairs)
BNC;HLA;NONAC;1991;;Keesings Contemporary Archives. Sample containing about 55973 words from a periodical (domain: world affairs)
BNC;HL3;NONAC;1991;;Keesings Contemporary Archives. Sample containing about 57586 words from a periodical (domain: world affairs)
BNC;HL2;NONAC;1990;;Keesings Contemporary Archives. Sample containing about 41832 words from a periodical (domain: world affairs)
BNC;HLB;NONAC;1991;;Keesings Contemporary Archives. Sample containing about 117824 words from a periodical (domain: world affairs)
BNC;HLD;NONAC;1991;;Keesings Contemporary Archives. Sample containing about 122364 words from a periodical (domain: world affairs)
BNC;HLL;NONAC;1992;;Keesings Contemporary Archives. Sample containing about 57840 words from a periodical (domain: world affairs)
BNC;HLM;NONAC;1992;;Keesings Contemporary Archives. Sample containing about 57493 words from a periodical (domain: world affairs)
BNC;HLG;NONAC;1992;;Keesings Contemporary Archives. Sample containing about 61084 words from a periodical (domain: world affairs)
BNC;HL6;NONAC;1991;;Keesings Contemporary Archives. Sample containing about 55961 words from a periodical (domain: world affairs)
BNC;HLX;OTHERSP;1993;;Trade Union Annual Congress. Sample containing about 2423 words speech recorded in business context
BNC;HLR;NONAC;1992;;Keesings Contemporary Archives. Sample containing about 61125 words from a periodical (domain: world affairs)
BNC;HLF;NONAC;1992;;Keesings Contemporary Archives. Sample containing about 59107 words from a periodical (domain: world affairs)
BNC;HLP;NONAC;1992;;Keesings Contemporary Archives. Sample containing about 58032 words from a periodical (domain: world affairs)
BNC;HLH;NONAC;1992;;Keesings Contemporary Archives. Sample containing about 59999 words from a periodical (domain: world affairs)
BNC;HLT;NONAC;1992;;Keesings Contemporary Archives. Sample containing about 40046 words from a periodical (domain: world affairs)
BNC;HL0;NONAC;1990;;Keesings Contemporary Archives. Sample containing about 91863 words from a periodical (domain: world affairs)
BNC;HLC;NONAC;1991;;Keesings Contemporary Archives. Sample containing about 59368 words from a periodical (domain: world affairs)
BNC;HL8;NONAC;1991;;Keesings Contemporary Archives. Sample containing about 57850 words from a periodical (domain: world affairs)
BNC;HL7;NONAC;1991;;Keesings Contemporary Archives. Sample containing about 119972 words from a periodical (domain: world affairs)
BNC;HLU;OTHERSP;1993;;Trade Union Annual Congress. Sample containing about 13002 words speech recorded in business context
BNC;HTG;FICTION;1993;;Clubbed to death. Sample containing about 43061 words from a book (domain: imaginative)
BNC;HT6;OTHERPUB;0000;;Tesco cares: a guide to the world around us. Sample containing about 2069 words of miscellanea (domain: applied science)
BNC;HT9;OTHERPUB;0000;;Paper and the environment. Sample containing about 568 words of miscellanea (domain: applied science)
BNC;HTT;FICTION;1989;;Ratking. Sample containing about 42198 words from a book (domain: imaginative)
BNC;HTV;ACPROSE;1991;;Sociology of the global system. Sample containing about 44715 words from a book (domain: social science)
BNC;HTM;FICTION;1990;;Lavondyss. Sample containing about 37244 words from a book (domain: imaginative)
BNC;HTH;FICTION;1990;;Diggers. Sample containing about 33073 words from a book (domain: imaginative)
BNC;HTE;OTHERPUB;1993;;Edinburgh undergraduate prospectus 1993. Sample containing about 55851 words of miscellanea (domain: social science)
BNC;HTY;FICTION;1993;;The pit. Sample containing about 41032 words from a book (domain: imaginative)
BNC;HT2;OTHERPUB;0000;;Satisfy your desire for a living flame gas fire. Sample containing about 409 words of miscellanea (domain: applied science)
BNC;HTS;FICTION;1993;;Other people's blood. Sample containing about 41202 words from a book (domain: imaginative)
BNC;HTU;FICTION;1993;;The suburban book of the dead. Sample containing about 42584 words from a book (domain: imaginative)
BNC;HT0;OTHERPUB;0000;;Reading your meter. Sample containing about 247 words of miscellanea (domain: applied science)
BNC;HT8;OTHERPUB;0000;;Phosphates and the water supply. Sample containing about 451 words of miscellanea (domain: applied science)
BNC;HT1;OTHERPUB;0000;;Cut your water heating costs by at least…⅓. Sample containing about 381 words of miscellanea (domain: applied science)
BNC;HTD;OTHERPUB;1993;;Edinburgh postgraduate prospectus 1994. Sample containing about 51193 words of miscellanea (domain: social science)
BNC;HT5;OTHERPUB;1989;;1989 Hoechst farmer competition. Sample containing about 622 words of miscellanea (domain: imaginative)
BNC;HTN;FICTION;1987;;A little lower than the angels. Sample containing about 35729 words from a book (domain: imaginative)
BNC;HTR;FICTION;1988;;A masculine ending. Sample containing about 42885 words from a book (domain: imaginative)
BNC;HTP;ACPROSE;1984;;Madness and modernity: a study in social psychoanalysis. Sample containing about 38726 words from a book (domain: applied science)
BNC;HT7;OTHERPUB;0000;;CFCs and the ozone layer. Sample containing about 677 words of miscellanea (domain: applied science)
BNC;HT4;OTHERPUB;0000;;Keep warm -- keep well. Sample containing about 4824 words of miscellanea (domain: applied science)
BNC;HTF;ACPROSE;1988;;Bureaucracy and political power. Sample containing about 41123 words from a book (domain: world affairs)
BNC;HT3;OTHERPUB;0000;;Let E.T. safeguard your future. Sample containing about 601 words of miscellanea (domain: applied science)
BNC;HTJ;FICTION;1990;;A game of sudden death. Sample containing about 41226 words from a book (domain: imaginative)
BNC;HTC;OTHERPUB;1993;;The Embalmer. Sample containing about 11263 words from a periodical (domain: applied science)
BNC;HTW;FICTION;1991;;The eagle has flown. Sample containing about 35065 words from a book (domain: imaginative)
BNC;HTA;OTHERPUB;0000;;Recycling and the environment. Sample containing about 845 words of miscellanea (domain: applied science)
BNC;HTK;NONAC;1990;;A higher education. Sample containing about 43716 words from a book (domain: social science)
BNC;HTX;FICTION;1991;;The Mamur Zapt and the night of the dog. Sample containing about 41792 words from a book (domain: imaginative)
BNC;HTL;FICTION;1991;;Angel hunt. Sample containing about 40554 words from a book (domain: imaginative)
BNC;HGR;UNPUB;0000;;Large vocabulary syntactic analysis for text recognition [PhD Thesis]. Sample containing about 42620 words of unpublished miscellanea (domain: applied science)
BNC;HGY;FICTION;1993;;Love of my heart. Sample containing about 47064 words from a book (domain: imaginative)
BNC;HGE;FICTION;1993;;An American princess. Sample containing about 74842 words from a book (domain: imaginative)
BNC;HGS;FICTION;1973;;Frankenstein unbound. Sample containing about 43372 words from a book (domain: imaginative)
BNC;HGG;FICTION;1972;;A bloody field by Shrewsbury. Sample containing about 44626 words from a book (domain: imaginative)
BNC;HGW;OTHERPUB;1992;;Home design. Sample containing about 37509 words from a book (domain: arts)
BNC;HGN;FICTION;1993;;The dyke & the dybbuk. Sample containing about 43619 words from a book (domain: imaginative)
BNC;HGM;FICTION;1993;;Driven by love. Sample containing about 47916 words from a book (domain: imaginative)
BNC;HGJ;FICTION;1991;;Darcy's Utopia. Sample containing about 40922 words from a book (domain: imaginative)
BNC;HGD;FICTION;1993;;A healing fire. Sample containing about 57531 words from a book (domain: imaginative)
BNC;HGP;NONAC;1991;;Economics. Sample containing about 45072 words from a book (domain: commerce)
BNC;HGV;FICTION;1993;;Hidden flame. Sample containing about 72465 words from a book (domain: imaginative)
BNC;HGX;UNPUB;1980;;Microprocessor based measurement of plant growth. Sample containing about 26882 words of unpublished miscellanea (domain: applied science)
BNC;HGH;UNPUB;1993;;In search of English: a traveller's guide. Sample containing about 7297 words of unpublished miscellanea (domain: social science)
BNC;HGK;FICTION;1993;;Dark sunlight. Sample containing about 57176 words from a book (domain: imaginative)
BNC;HGU;FICTION;1993;;The Laughter of Heroes. Sample containing about 31271 words from a book (domain: imaginative)
BNC;HGL;FICTION;1993;;Deliria. Sample containing about 38925 words from a book (domain: imaginative)
BNC;HGT;FICTION;1993;;Garden of desire. Sample containing about 62742 words from a book (domain: imaginative)
BNC;HGF;FICTION;1993;;I believe in angels. Sample containing about 39793 words from a book (domain: imaginative)
BNC;HPL;UNPUB;1993;;[Lothian Council: unpublished documents]. Sample containing about 18774 words of unpublished miscellanea (domain: social science)
BNC;HPE;UNPUB;1989;;WISE: Women into Science & Engineering. Sample containing about 3240 words of unpublished miscellanea (domain: applied science)
BNC;HPH;UNPUB;1986;;[Christian Aid leaflets]. Sample containing about 20892 words of unpublished miscellanea (domain: social science)
BNC;HPA;OTHERPUB;1992;;BNFL News. Sample containing about 10250 words from a periodical (domain: applied science)
BNC;HP5;OTHERPUB;1992;;[BP annual report]. Sample containing about 11163 words of unpublished miscellanea (domain: applied science)
BNC;HP9;UNPUB;1992;;P&O Services. Sample containing about 3196 words of unpublished miscellanea (domain: commerce)
BNC;HPG;UNPUB;1991;;[School essays on literature]. Sample containing about 25888 words of unpublished miscellanea (domain: arts)
BNC;HPN;UNPUB;1991;;The purpose and use of the research [Unpublished PhD thesis]. Sample containing about 48911 words of unpublished miscellanea (domain: social science)
BNC;HP7;OTHERPUB;1993;;[Johnson Matthey Annual Report 1993]. Sample containing about 12298 words of unpublished miscellanea (domain: commerce)
BNC;HPT;NONAC;1992;;Charles the Bald. Sample containing about 43434 words from a book (domain: world affairs)
BNC;HPC;OTHERPUB;1992;;BNFL News. Sample containing about 9025 words from a periodical (domain: applied science)
BNC;HPF;OTHERPUB;1989;;The Engineering Council Guidelines on Risk Issues. Sample containing about 14385 words of unpublished miscellanea (domain: applied science)
BNC;HPW;NONAC;1993;;Innocent III: leader of Europe 1198-1216. Sample containing about 44950 words from a book (domain: world affairs)
BNC;HPK;OTHERPUB;1990;;[Parish Council letters]. Sample containing about 27511 words of unpublished miscellanea (domain: social science)
BNC;HP3;ACPROSE;1993;;Industrial Law Journal. Sample containing about 26348 words from a periodical (domain: social science)
BNC;HP8;UNPUB;1993;;Assay -- magazine of the Johnson Matthey Group. Sample containing about 15238 words of unpublished miscellanea (domain: commerce)
BNC;HPV;NONAC;1993;;Franco. Sample containing about 41015 words from a book (domain: world affairs)
BNC;HPJ;OTHERPUB;1993;;[GDA annual report]. Sample containing about 4999 words of unpublished miscellanea (domain: commerce)
BNC;HPX;ACPROSE;0000;;Managing education: the purpose and practice of good management in schools. Sample containing about 44511 words from a book (domain: social science)
BNC;HPU;ACPROSE;1992;;Data collection in context. Sample containing about 39810 words from a book (domain: social science)
BNC;HPM;UNPUB;0000;;Subjective risk and memory for driving situations [Unpublished PhD thesis]. Sample containing about 48344 words of unpublished miscellanea (domain: social science)
BNC;HPB;OTHERPUB;1992;;BNFL News. Sample containing about 9788 words from a periodical (domain: applied science)
BNC;HP4;UNPUB;0000;;[Wimpey newsletter]. Sample containing about 33909 words of unpublished miscellanea (domain: applied science)
BNC;HP0;FICTION;1978;;The rich are with you always. Sample containing about 43979 words from a book (domain: imaginative)
BNC;HPD;OTHERPUB;1987;;Scotvec reports. Sample containing about 26297 words of unpublished miscellanea (domain: social science)
BNC;HP2;ACPROSE;1986;;War and social change: British society in the Second World War. Sample containing about 44570 words from a book (domain: social science)
BNC;HP6;UNPUB;0000;;[Scottish Amicable newsletter]. Sample containing about 24919 words of unpublished miscellanea (domain: social science)
BNC;HPY;ACPROSE;1993;;The meaning of syntax: a study in the adjectives of English. Sample containing about 44151 words from a book (domain: social science)
BNC;HPP;UNPUB;1980;;[Spokes: unpublished letters & articles]. Sample containing about 42093 words of unpublished miscellanea (domain: social science)
BNC;HPS;ACPROSE;1992;;[Unpublished essays]. Sample containing about 9717 words of unpublished miscellanea (domain: world affairs)
BNC;HP1;FICTION;1991;;Time-zones. Sample containing about 7735 words from a book (domain: imaginative)
BNC;HPR;UNPUB;1993;;[Unpublished short stories]. Sample containing about 6983 words of unpublished miscellanea (domain: imaginative)
BNC;H0D;FICTION;1980;;Death in the City. Sample containing about 41918 words from a book (domain: imaginative)
BNC;H0H;NONAC;1984;;The initial destinations of 1984 information technology advanced course students. Sample containing about 6831 words from a book (domain: social science)
BNC;H0P;UNPUB;1986;;Optimum conditions for childbearing. Sample containing about 32271 words from a book (domain: social science)
BNC;H0B;NONAC;1986;;Coniston copper. Sample containing about 37718 words from a book (domain: world affairs)
BNC;H09;NONAC;1979;;Across the low meadow. Sample containing about 35920 words from a book (domain: world affairs)
BNC;H0K;ACPROSE;1990;;Alien wisdom: the limits of Hellenization. Sample containing about 39772 words from a book (domain: world affairs)
BNC;H0U;ACPROSE;1985;;An introduction to polymer mechanics. Sample containing about 38492 words from a book (domain: natural sciences)
BNC;H0M;FICTION;1985;;Money. Sample containing about 40833 words from a book (domain: imaginative)
BNC;H02;OTHERSP;0000;;Oral history project: interview. Sample containing about 718 words speech recorded in leisure context
BNC;H03;OTHERSP;0000;;Oral history project: interview. Sample containing about 3099 words speech recorded in leisure context
BNC;H01;OTHERSP;0000;;Oral history project: interview. Sample containing about 3066 words speech recorded in leisure context
BNC;H06;OTHERPUB;1991;;BBC Good Food. Sample containing about 33414 words from a periodical (domain: leisure)
BNC;H0E;OTHERPUB;1988;;Atlas of management thinking. Sample containing about 38877 words from a book (domain: commerce)
BNC;H00;OTHERSP;0000;;Oral history project: interview. Sample containing about 1007 words speech recorded in leisure context
BNC;H0F;FICTION;1989;;The green behind the glass. Sample containing about 39022 words from a book (domain: imaginative)
BNC;H04;OTHERSP;0000;;Oral history project: interview. Sample containing about 811 words speech recorded in leisure context
BNC;H07;NONAC;1991;;Parents. Sample containing about 34422 words from a periodical (domain: social science)
BNC;H0A;NONAC;1988;;The life of my choice. Sample containing about 40037 words from a book (domain: leisure)
BNC;H0S;OTHERPUB;1989;;The online catalogue: developments & directions. Sample containing about 14865 words from a book (domain: social science)
BNC;H0J;ACPROSE;1989;;Introduction to language learning: a handbook. Sample containing about 27605 words from a book (domain: social science)
BNC;H05;OTHERSP;0000;;Oral history project: interview. Sample containing about 3375 words speech recorded in leisure context
BNC;H0R;FICTION;1988;;Offshore. Sample containing about 40395 words from a book (domain: imaginative)
BNC;H0C;NONAC;1989;;Patrol. Sample containing about 41769 words from a book (domain: commerce)
BNC;H0N;ACPROSE;1981;;Nietzsche on tragedy. Sample containing about 40277 words from a book (domain: belief and thought)
BNC;H0Y;OTHERPUB;1982;;A handbook of English Language Teaching terms and practice. Sample containing about 37120 words from a book (domain: social science)
BNC;H8X;FICTION;1992;;Legacy of love. Sample containing about 43899 words from a book (domain: imaginative)
BNC;H8B;FICTION;1991;;Clerical errors. Sample containing about 34757 words from a book (domain: imaginative)
BNC;H8P;FICTION;1989;;Sherlock Holmes short stories: Oxford Bookworms edition. Sample containing about 6365 words from a book (domain: imaginative)
BNC;H8F;FICTION;1992;;Forgotten fire. Sample containing about 50890 words from a book (domain: imaginative)
BNC;H8J;FICTION;1992;;Gemini girl. Sample containing about 47523 words from a book (domain: imaginative)
BNC;H84;FICTION;1993;;City of dreams. Sample containing about 40984 words from a book (domain: imaginative)
BNC;H86;FICTION;1982;;Conduct of Major Maxim. Sample containing about 40534 words from a book (domain: imaginative)
BNC;H8M;FICTION;1989;;Underground. Sample containing about 45200 words from a book (domain: imaginative)
BNC;H8D;ACPROSE;1991;;The education fact file. Sample containing about 42960 words from a book (domain: social science)
BNC;H85;FICTION;1991;;Coffin underground. Sample containing about 41106 words from a book (domain: imaginative)
BNC;H8A;FICTION;1992;;Murder makes an entrée. Sample containing about 44336 words from a book (domain: imaginative)
BNC;H8G;FICTION;1992;;Frankenstein: Oxford Bookworms edition. Sample containing about 9942 words from a book (domain: imaginative)
BNC;H81;ACPROSE;0000;;A casebook on contract. Sample containing about 35570 words from a book (domain: commerce)
BNC;H8C;NONAC;1987;;Europe in the eighteenth century 1713-1783. Sample containing about 38111 words from a book (domain: world affairs)
BNC;H8R;FICTION;1982;;Selected poems 1957-1981. Sample containing about 25518 words from a book (domain: imaginative)
BNC;H8T;FICTION;1990;;Into the blue. Sample containing about 43072 words from a book (domain: imaginative)
BNC;H88;ACPROSE;1988;;Mathematics, teachers and children. Sample containing about 38887 words from a book (domain: social science)
BNC;H82;FICTION;1989;;The chymical wedding. Sample containing about 44294 words from a book (domain: imaginative)
BNC;H8H;FICTION;1992;;A French encounter. Sample containing about 49301 words from a book (domain: imaginative)
BNC;H8K;ACPROSE;1990;;General relativity. Sample containing about 37987 words from a book (domain: natural sciences)
BNC;H8W;UNPUB;1992;;[Access course essays]. Sample containing about 14678 words of unpublished miscellanea (domain: social science)
BNC;H8U;ACPROSE;1992;;Interpreting the landscape. Sample containing about 41352 words from a book (domain: social science)
BNC;H8Y;FICTION;1982;;Little victims. Sample containing about 40288 words from a book (domain: imaginative)
BNC;H8E;NONAC;1990;;Financial markets and institutions. Sample containing about 31887 words from a book (domain: commerce)
BNC;H8S;FICTION;1992;;Hunter's harem. Sample containing about 53026 words from a book (domain: imaginative)
BNC;H83;NONAC;1989;;Claims of feeling. Sample containing about 43286 words from a book (domain: social science)
BNC;H8V;ACPROSE;1986;;Modern literary theory. Sample containing about 42864 words from a book (domain: arts)
BNC;H89;OTHERPUB;1993;;City of djinns. Sample containing about 40880 words from a book (domain: leisure)
BNC;H8L;FICTION;1973;;City of gold and shadows. Sample containing about 38515 words from a book (domain: imaginative)
BNC;HRM;NONAC;1990;;Urban sociology. Sample containing about 42329 words from a book (domain: social science)
BNC;HRS;UNPUB;1992;;[The Chartered Institute of Bankers: miscellaneous documents]. Sample containing about 10310 words of unpublished miscellanea (domain: commerce)
BNC;HR4;FICTION;1985;;The crocus list. Sample containing about 36460 words from a book (domain: imaginative)
BNC;HRD;NONAC;1991;;Multimedia in the 1990s. Sample containing about 43187 words from a book (domain: applied science)
BNC;HRF;NONAC;1992;;Phantom. Sample containing about 42841 words from a book (domain: arts)
BNC;HR8;FICTION;1993;;East of Wimbledon. Sample containing about 40583 words from a book (domain: imaginative)
BNC;HRY;UNPUB;1989;;Glenpatrick News. Sample containing about 11138 words of unpublished miscellanea (domain: leisure)
BNC;HRB;NONAC;1991;;The ruling passion of John Gould. Sample containing about 40249 words from a book (domain: world affairs)
BNC;HRE;NONAC;1992;;Oil on troubled waters -- Gulf wars. Sample containing about 39590 words from a book (domain: world affairs)
BNC;HRP;OTHERPUB;1992;;Women's Art. Sample containing about 22660 words from a periodical (domain: arts)
BNC;HR3;ACPROSE;1991;;Computer applications in geography. Sample containing about 40789 words from a book (domain: applied science)
BNC;HRN;NONAC;1993;;Nature. Sample containing about 29914 words from a periodical (domain: natural sciences)
BNC;HRV;UNPUB;1992;;Guinness Globe. Sample containing about 6981 words of unpublished miscellanea (domain: arts)
BNC;HR0;NONAC;1992;;The vital century: England's developing economy 1714-1815. Sample containing about 44573 words from a book (domain: world affairs)
BNC;HRH;NONAC;1990;;R&D management: managing projects and new products. Sample containing about 28199 words from a book (domain: commerce)
BNC;HR9;FICTION;1992;;They came from SW19. Sample containing about 41905 words from a book (domain: imaginative)
BNC;HRA;FICTION;1971;;Goshawk squadron. Sample containing about 43450 words from a book (domain: imaginative)
